ts,autor,texto,origem,label_regra,pred_label,pred_prob
,,tem camisa preto tamanho M?,synthetic,duvida_tamanho,duvida_tamanho,0.8709714058795217
,,quero body verde G,raw,duvida_tamanho,duvida_tamanho,0.8461862278331582
,,quero jaqueta verde 38,raw,duvida_tamanho,duvida_tamanho,0.8407889263374155
,,tem blazer verde tamanho PP?,raw,duvida_tamanho,duvida_tamanho,0.861042177884554
,,quero camisa verde PP,raw,duvida_tamanho,duvida_tamanho,0.8418933053827711
,,quero jaqueta verde M,raw,duvida_tamanho,duvida_tamanho,0.8407889263374155
,,tem jaqueta preto tamanho 42?,raw,duvida_tamanho,duvida_tamanho,0.8722863902953689
,,quero blazer preto P,raw,duvida_tamanho,duvida_tamanho,0.8405989776513307
,,tem jaqueta verde tamanho 38?,raw,duvida_tamanho,duvida_tamanho,0.8751274048325595
,,quero camisa preto M,raw,duvida_tamanho,duvida_tamanho,0.8393439465803267
,,tem blazer verde tamanho 40?,raw,duvida_tamanho,duvida_tamanho,0.877159490319341
,,quero body preto 38,synthetic,duvida_tamanho,duvida_tamanho,0.8461755959116053
,,tem body verde tamanho 44?,raw,duvida_tamanho,duvida_tamanho,0.8789839547538956
,,quero blazer preto 40,raw,duvida_tamanho,duvida_tamanho,0.8405989776513307
,,tem camisa preto tamanho 44?,synthetic,duvida_tamanho,duvida_tamanho,0.8709714058795217
,,quero saia verde 38,raw,duvida_tamanho,duvida_tamanho,0.8412821689057879
,,tem jaqueta preto tamanho 44?,raw,duvida_tamanho,duvida_tamanho,0.8722863902953689
,,tem camisa verde tamanho 40?,raw,duvida_tamanho,duvida_tamanho,0.8751354575168874
,,tem jaqueta preto tamanho G?,raw,duvida_tamanho,duvida_tamanho,0.8722863902953689
,,quero jaqueta verde G,raw,duvida_tamanho,duvida_tamanho,0.8407889263374155
,,quero blazer verde 42,raw,duvida_tamanho,duvida_tamanho,0.8407137607211508
,,tem saia verde tamanho 40?,raw,duvida_tamanho,duvida_tamanho,0.8786537773137357
,,quero camisa verde 46,raw,duvida_tamanho,duvida_tamanho,0.8423821285191287
,,quero blazer verde GG,raw,duvida_tamanho,duvida_tamanho,0.8467172098044939
,,quero body verde 40,synthetic,duvida_tamanho,duvida_tamanho,0.8461862278331582
,,quero body verde 38,raw,duvida_tamanho,duvida_tamanho,0.8461862278331582
,,quero vestido verde 38,raw,duvida_tamanho,duvida_tamanho,0.8387503678512305
,,quero vestido preto P,raw,duvida_tamanho,duvida_tamanho,0.8398603328309783
,,tem saia verde tamanho 36?,raw,duvida_tamanho,duvida_tamanho,0.8786537773137357
,,tem jaqueta preto tamanho M?,raw,duvida_tamanho,duvida_tamanho,0.8722863902953689
,,quero vestido verde 46,raw,duvida_tamanho,duvida_tamanho,0.8387503678512305
,,temos o vadeo nos nossos stories de hoje com a bia usando ela de uma olhada d,raw,outros,outros,0.7402941306282065
,,ahhh bom d entendi errado enta o achei que estava na serra espero que abra o tempo e fiquei um lindo final de semana,raw,outros,outros,0.7947041770283229
,,to de olho faz tempooo,raw,outros,outros,0.7317744586226189
,,nao temos cupom de desconto no momento,raw,preco_pagamento,preco_pagamento,0.6406589334574764
,,vcs tem desconto para primeira compra,raw,preco_pagamento,preco_pagamento,0.6237114665251549
,,sa <num> entrar no site ou aqui no nosso perfil que tem a selea a o completa,raw,disponibilidade,disponibilidade,0.7334576717313341
,,mas pode ficar tranquila que assim que lana armos a terceira pea a que vocaa gostou vou te mandar por aqui tudo bem na o deixe de garantir suas pea as da lounge a tempod,raw,outros,outros,0.6715916756501487
,,temos o video nos nossos stories de hoje com a bia usando ela de uma olhada,raw,outros,outros,0.7186719100632459
,,nao tem mais numeracao <num>,raw,duvida_tamanho,duvida_tamanho,0.6366627534528956
,,na o tem mais numeraa a o <num>,raw,disponibilidade,disponibilidade,0.570232989781158
,,na o temos cupom de desconto no momento,raw,preco_pagamento,preco_pagamento,0.637384499643827
,,voces tem loja fisica,raw,disponibilidade,disponibilidade,0.7510368249949911
,,na o gosto de nada apertado mas essa blusa tem um shane mais ajustado daa fiquei na daovida,raw,disponibilidade,disponibilidade,0.7504342814444537
,,mas pode ficar tranquila que assim que lancarmos a terceira peca que voce gostou vou te mandar por aqui tudo bem nao deixe de garantir suas pecas da lounge a tempo,raw,outros,outros,0.6616972194686593
,,ta de olho faz tempooo,raw,outros,outros,0.7414608578078713
,,vocaas tem loja fasica,raw,disponibilidade,disponibilidade,0.7089964792505873
,,tem cupom de desconto primeira compra,raw,preco_pagamento,preco_pagamento,0.6513534745767929
,,com relaa a o a cala a na <num> s temos essas duas opa aues que penso que vc pode gostar,raw,outros,outros,0.7608712875836311
,,essa gladiadora qual o naomero tem <num>,raw,disponibilidade,disponibilidade,0.6670890084695105
,,no e mail da nota fiscal na o tem nada,raw,disponibilidade,disponibilidade,0.7467366876530908
,,era pra ter chegado ontem,raw,outros,outros,0.6838056136874084
,,nao gosto de nada apertado mas essa blusa tem um shane mais ajustado dai fiquei na duvida,raw,disponibilidade,disponibilidade,0.7846901233299605
,,so entrar no site ou aqui no nosso perfil que tem a selecao completa,raw,disponibilidade,disponibilidade,0.7038668624655726
,,obrigada pela presenca silvia,raw,agradecimento,agradecimento,0.813840032683561
,,obrigada pelo convite adorei a minha sandalia nova hearts,raw,agradecimento,agradecimento,0.7881201155112441
,,qualquer daovida ou questa o estamos a disposia a o obrigada por nos acompanhar equipe curadobia d,raw,agradecimento,agradecimento,0.7399362200056977
,,muito obrigada tenham um bom fim de semana,raw,agradecimento,agradecimento,0.7937453593900871
,,evelyn obrigada pelo interesse para parcerias com o curadobia peco que envie apresentacoes para o nosso email contato curadobia <user> com e seguimos com as tratativas por la que fica mais facil e para interesses de parcerias diretamente com a bia e preciso entrar em contato diretamente com ela pelo email biapaesdebarros <user> com,raw,duvida_tamanho,duvida_tamanho,0.6362628323431689
,,certo obrigada o prazo de entrega sao <num> dias mesmo,raw,prazo_entrega,prazo_entrega,0.756722796765703
,,gabriela entendo sua frustracao e e completamente justificada de fato a marca informou ter tido um pequeno problema de producao que nao devera mais ocorrer e por isso acabou enviando atrasado seu pedido sobre o meio de contato estamos providenciando um numero para atendimento whatsapp por hora estamos apenas com o e mail mas muito em breve ja deixaremos essa opcao mais facil para solucao de qualquer problema,raw,onde_comprar,onde_comprar,0.7212152152322949
,,obrigada pelo prestigio,raw,agradecimento,agradecimento,0.736740357484525
,,evelyn obrigada pelo interesse para parcerias com o curadobia pea o que envie apresentaa aues para o nosso email contato curadobia <user> com e seguimos com as tratativas por la que fica mais fa cil d e para interesses de parcerias diretamente com a bia a c preciso entrar em contato diretamente com ela pelo email biapaesdebarros <user> com,raw,duvida_tamanho,duvida_tamanho,0.6552204206705421
,,obrigada ata c la,raw,agradecimento,agradecimento,0.7432759520314226
,,atemporal,raw,outros,outros,0.7319589657340921
,,obrigada pelo prestagio d d,raw,agradecimento,agradecimento,0.7188068868605656
,,eu amei a que tem a ponta duvida tem que ter tornozelo fino obrigada,raw,disponibilidade,disponibilidade,0.569397371294526
,,obrigada pela presena a renata vai arrasar demais com o conjuntinho mascavo nosso antimo terracota d deg,raw,agradecimento,agradecimento,0.7937211388600535
,,obrigada pela presena a ju amamos te receber e te atender d d,raw,agradecimento,agradecimento,0.7978322381618096
,,segue o link dele qualquer daovida ou questa o estamos a disposia a o obrigada por nos acompanhar equipe curadobia d,raw,agradecimento,agradecimento,0.7197063004355486
,,obrigada pela presenca heartshearts,raw,agradecimento,agradecimento,0.813840032683561
,,obrigada pela presena a silviad,raw,agradecimento,agradecimento,0.8145419100260645
,,muito obrigada elas entraram em contato comigo realmente a sandalia e linda mas infelizmente fico um pouco fora pra mim,raw,agradecimento,agradecimento,0.769079270317826
,,mto obrigada,raw,agradecimento,agradecimento,0.792459217627847
,,bia esse seu curadobia esta um arraso muito tentador paraba c ns pelo projeto uma daovida qual a sua altura estou interessadassima nessa cala a mas sou baixa <num> cm e geralmente tenho que fazer a barras das cala as o que na o a c muito fa cil com essaa d obrigada,raw,agradecimento,agradecimento,0.7612228603779738
,,muito obrigada pela atencao,raw,agradecimento,agradecimento,0.7693832651975827
,,ahhh entendi muito obrigada,raw,agradecimento,agradecimento,0.7498988604653232
,,ok obrigada d,raw,agradecimento,agradecimento,0.7218747881336851
,,ok entendi obrigada pelo retorno um abraco,raw,agradecimento,agradecimento,0.7741101963554062
,,sim a carol entrou em contato comigo uma fofa super atenciosa,raw,outros,outros,0.6414679077225831
,,obrigada por nos acompanhar d sigo aqui para o que vocaa precisar,raw,agradecimento,agradecimento,0.6914528754929605
,,obrigada pela presenca livia,raw,agradecimento,agradecimento,0.8049858976367211
,,obrigada pela presenca ju amamos te receber e te atender,raw,agradecimento,agradecimento,0.7976819067647728
,,adorei obrigada vcs,raw,agradecimento,agradecimento,0.6517649368478299
,,obrigada pelo retorno vou acompanhar enta o beijo beijo d d,raw,agradecimento,agradecimento,0.797503087004739
,,obrigada ate la,raw,agradecimento,agradecimento,0.7501925553835063
,,com certeza sera um sucesso obrigada ana d,raw,agradecimento,agradecimento,0.7748692315779827
,,enfim por muito pouco na o me atende,raw,outros,outros,0.7176935306860724
,,obrigada no aguardo que seja disponibilizado o envio,raw,agradecimento,agradecimento,0.6059945525441067
,,ok obrigada,raw,agradecimento,agradecimento,0.7218747881336851
,,muito obrigada,raw,agradecimento,agradecimento,0.7980267460340322
,,ok entendi obrigada pelo retorno um abraa o,raw,agradecimento,agradecimento,0.7882239644767519
,,obrigada por nos acompanhar sigo aqui para o que voce precisar,raw,agradecimento,agradecimento,0.7129009666907027
,,obrigada pelo feedback maria,raw,agradecimento,agradecimento,0.6177468674781814
,,segue o link dele qualquer duvida ou questao estamos a disposicao obrigada por nos acompanhar equipe curadobia,raw,agradecimento,agradecimento,0.7801317861569432
,,enviado obrigada ate segunda,raw,agradecimento,agradecimento,0.7910759493810161
,,obrigada pela presena a a i a i,raw,agradecimento,agradecimento,0.8145419100260645
,,obrigada pela presena a stella,raw,agradecimento,agradecimento,0.7975815434745084
,,perfeito ja passei pro pessoal realizar a correa a o obrigada pelo feedback,raw,agradecimento,agradecimento,0.7836088197235369
,,ok muito obrigada d,raw,agradecimento,agradecimento,0.8159671613571046
,,bem e vc ana muito obrigada,raw,agradecimento,agradecimento,0.6747225172422009
,,certo obrigada o prazo de entrega sa o <num> dias mesmo,raw,prazo_entrega,prazo_entrega,0.7529386239071385
,,obrigada eu aviso sim gostei bastante vou levar para a cliente,raw,agradecimento,agradecimento,0.6281211919173408
,,categoria,raw,outros,outros,0.729753773330406
,,bia eu terminei de subir os produtos porem acho que esta com um delay amanha vou ver se terminou de atualizar na plataforma ta tudo certinho <num> categorias que criei com todo produtos descricao videos etc,raw,outros,outros,0.553405547231844
,,ta otimo obrigada,raw,agradecimento,agradecimento,0.6333342603618626
,,pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e na o deixar que situaa aues como essa ocorram novamente agradea o sua compreensa o e nos disponibilizamos para auxiliar da melhor forma possavel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitaa a o,raw,troca_devolucao,troca_devolucao,0.6947352444137926
,,mto obrigada pelo retorno,raw,agradecimento,agradecimento,0.8397955781930848
,,obrigada por ser nossa cliente,raw,agradecimento,agradecimento,0.6456611535271156
,,legal mto obrigada,raw,agradecimento,agradecimento,0.8060235483565155
,,obrigada pelo retorno vou acompanhar entao beijo beijo,raw,agradecimento,agradecimento,0.8027786529544809
,,pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e nao deixar que situacoes como essa ocorram novamente agradeco sua compreensao e nos disponibilizamos para auxiliar da melhor forma possivel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitacao,raw,troca_devolucao,troca_devolucao,0.7075370383399926
,,obrigada pela presenca,raw,agradecimento,agradecimento,0.813840032683561
,,com certeza sera um sucesso obrigada ana,raw,agradecimento,agradecimento,0.7748692315779827
,,obrigada pela presenca stella,raw,agradecimento,agradecimento,0.7973096964062758
,,com certeza nao exatamente por isso que pensamos nesse material que se molda nos pes,raw,outros,outros,0.6562426610086887
,,ta a <num> timo obrigada,raw,agradecimento,agradecimento,0.5988053793818889
,,muito obrigada legal que sou do mesmo tamanho que ela,raw,duvida_tamanho,duvida_tamanho,0.6041796019320351
,,otimo me avise por favor um abraco e obrigada,raw,agradecimento,agradecimento,0.7718441184504814
,,perfeito ana obrigada pelo retorno d,raw,agradecimento,agradecimento,0.8155215221398129
,,obrigada pelo retorno,raw,agradecimento,agradecimento,0.7900373595736909
,,qualquer duvida ou questao estamos a disposicao obrigada por nos acompanhar equipe curadobia,raw,agradecimento,agradecimento,0.7963589775802655
,,enviado obrigada ata c segunda,raw,agradecimento,agradecimento,0.7897681124600338
,,legal mto obrigada d,raw,agradecimento,agradecimento,0.8060235483565155
,,muito obrigada pelos esclarecimentos,raw,agradecimento,agradecimento,0.7980267460340322
,,seguem as medidas p cos <num> cm e veste quadril ate <num> cm m cos <num> cm e veste um quadril ate <num> cm g cos <num> cm e veste um quadril ate <num> cm,raw,duvida_tamanho,duvida_tamanho,0.7795051929750932
,,obrigada pelo retorno namoro o modelo gladiador me lembro dele mas quando fui procurar ja na o tinha mais d,raw,agradecimento,agradecimento,0.7895554571461173
,,enfim por muito pouco nao me atende,raw,outros,outros,0.6976845155701962
,,obrigada pelo interesse d aguardamos vocaas,raw,agradecimento,agradecimento,0.6581493741967124
,,mto obrigada msm,raw,agradecimento,agradecimento,0.792459217627847
,,muito obrigada elas entraram em contato comigo realmente a sanda lia a c linda mas infelizmente fico um pouco fora pra mim,raw,agradecimento,agradecimento,0.773370497210502
,,ok muito obrigada,raw,agradecimento,agradecimento,0.8159671613571046
,,obrigada pelo interesse aguardamos voces,raw,agradecimento,agradecimento,0.668835563950689
,,tranquilo obrigada,raw,agradecimento,agradecimento,0.6534454891520258
,,precisei sair correndo por um problema com minha filha que ja esta bem mas nem consegui me despedir obrigada queridas pelo convite,raw,agradecimento,agradecimento,0.6528185006309493
,,tem jaqueta verde no 46?,raw,duvida_tamanho,duvida_tamanho,0.8304740377693058
,,tem jaqueta verde no 42?,raw,duvida_tamanho,duvida_tamanho,0.8304740377693058
,,tem vestido preto no G?,raw,duvida_tamanho,duvida_tamanho,0.83557934031302
,,tem saia verde no 46?,raw,duvida_tamanho,duvida_tamanho,0.8386969960729317
,,tem saia verde no P?,raw,duvida_tamanho,duvida_tamanho,0.8386969960729317
,,tem camisa preto no M?,raw,duvida_tamanho,duvida_tamanho,0.8274780914140478
,,tem saia preto no 46?,raw,duvida_tamanho,duvida_tamanho,0.8347053232559236
,,tem body preto no G?,raw,duvida_tamanho,duvida_tamanho,0.8376280642320626
,,tem vestido preto no 42?,raw,duvida_tamanho,duvida_tamanho,0.83557934031302
,,tem saia verde no G?,raw,duvida_tamanho,duvida_tamanho,0.8386969960729317
,,tem jaqueta verde no G?,raw,duvida_tamanho,duvida_tamanho,0.8304740377693058
,,tem body verde no 42?,raw,duvida_tamanho,duvida_tamanho,0.8381283077187629
,,tem blazer verde no 38?,raw,duvida_tamanho,duvida_tamanho,0.8368761132051056
,,tem blazer verde no GG?,raw,duvida_tamanho,duvida_tamanho,0.8356458833019949
,,tem camisa preto no 44?,raw,duvida_tamanho,duvida_tamanho,0.8274780914140478
,,tem saia verde no GG?,raw,duvida_tamanho,duvida_tamanho,0.8364406160574266
,,tem jaqueta preto no 46?,raw,duvida_tamanho,duvida_tamanho,0.8272873623392668
,,tem vestido verde no 46?,raw,duvida_tamanho,duvida_tamanho,0.8347848355222661
,,tem jaqueta preto no 38?,raw,duvida_tamanho,duvida_tamanho,0.8272873623392668
,,tem camisa preto no 38?,raw,duvida_tamanho,duvida_tamanho,0.8274780914140478
,,tem blazer verde no 40?,raw,duvida_tamanho,duvida_tamanho,0.8368761132051056
,,tem body verde no 36?,raw,duvida_tamanho,duvida_tamanho,0.8381283077187629
,,tem blazer preto no 40?,raw,duvida_tamanho,duvida_tamanho,0.8367144089289489
,,tem vestido preto no P?,raw,duvida_tamanho,duvida_tamanho,0.83557934031302
,,tem vestido preto no 44?,raw,duvida_tamanho,duvida_tamanho,0.83557934031302
,,tem blazer preto no 42?,raw,duvida_tamanho,duvida_tamanho,0.8367144089289489
,,tem body verde no 38?,raw,duvida_tamanho,duvida_tamanho,0.8381283077187629
,,tem jaqueta verde no 40?,raw,duvida_tamanho,duvida_tamanho,0.8304740377693058
,,tem body preto no 42?,raw,duvida_tamanho,duvida_tamanho,0.8376280642320626
,,tem vestido preto no 38?,raw,duvida_tamanho,duvida_tamanho,0.83557934031302
,,tem body preto no 44?,raw,duvida_tamanho,duvida_tamanho,0.8376280642320626
,,tem saia verde no M?,raw,duvida_tamanho,duvida_tamanho,0.8386969960729317
,,tem blazer verde no G?,raw,duvida_tamanho,duvida_tamanho,0.8368761132051056
,,tem saia verde no 42?,raw,duvida_tamanho,duvida_tamanho,0.8386969960729317
,,tem camisa preto no 36?,raw,duvida_tamanho,duvida_tamanho,0.8274780914140478
,,tem vestido verde no 42?,raw,duvida_tamanho,duvida_tamanho,0.8347848355222661
,,tem body verde no PP?,raw,duvida_tamanho,duvida_tamanho,0.8284044971611607
,,tem body verde no 40?,raw,duvida_tamanho,duvida_tamanho,0.8381283077187629
,,tem blazer preto no P?,raw,duvida_tamanho,duvida_tamanho,0.8367144089289489
,,tem jaqueta preto no 44?,raw,duvida_tamanho,duvida_tamanho,0.8272873623392668
,,tem jaqueta preto no 40?,raw,duvida_tamanho,duvida_tamanho,0.8272873623392668
,,tem vestido verde no 38?,raw,duvida_tamanho,duvida_tamanho,0.8347848355222661
,,tem camisa verde no M?,raw,duvida_tamanho,duvida_tamanho,0.8329777817069411
,,tem jaqueta verde no GG?,raw,duvida_tamanho,duvida_tamanho,0.830306733662014
,,tem vestido preto no PP?,raw,duvida_tamanho,duvida_tamanho,0.8241324018661098
,,tem jaqueta preto no GG?,raw,duvida_tamanho,duvida_tamanho,0.8296151226426656
,,tem body preto no 38?,raw,duvida_tamanho,duvida_tamanho,0.8376280642320626
,,tem saia preto no GG?,raw,duvida_tamanho,duvida_tamanho,0.8364287199843888
,,tem blazer preto no 36?,raw,duvida_tamanho,duvida_tamanho,0.8367144089289489
,,tem saia preto no 42?,raw,duvida_tamanho,duvida_tamanho,0.8347053232559236
,,tem blazer verde no PP?,raw,duvida_tamanho,duvida_tamanho,0.8281723038686375
,,tem vestido preto no GG?,raw,duvida_tamanho,duvida_tamanho,0.8356495767714115
,,tem camisa preto no PP?,raw,duvida_tamanho,duvida_tamanho,0.8157147602476849
,,tem saia preto no 36?,raw,duvida_tamanho,duvida_tamanho,0.8347053232559236
,,tem blazer preto no GG?,raw,duvida_tamanho,duvida_tamanho,0.83612502199556
,,tem body preto no M?,raw,duvida_tamanho,duvida_tamanho,0.8376280642320626
,,tem jaqueta verde no M?,raw,duvida_tamanho,duvida_tamanho,0.8304740377693058
,,tem camisa verde no 42?,raw,duvida_tamanho,duvida_tamanho,0.8329777817069411
,,tem body verde no 46?,raw,duvida_tamanho,duvida_tamanho,0.8381283077187629
,,tem saia verde no 38?,raw,duvida_tamanho,duvida_tamanho,0.8386969960729317
,,tem vestido preto no 36?,raw,duvida_tamanho,duvida_tamanho,0.83557934031302
,,tem camisa verde no P?,raw,duvida_tamanho,duvida_tamanho,0.8329777817069411
,,tem saia preto no M?,raw,duvida_tamanho,duvida_tamanho,0.8347053232559236
,,tem body verde no P?,raw,duvida_tamanho,duvida_tamanho,0.8381283077187629
