ts,autor,texto,origem,label_regra,pred_label,pred_prob,margin
,,ola vcs tem uma tabela de medidas para essa calca amei e gostaria de escolher o tamanho certo visto <num> e tenho <num> <num> de quadril entao nao tenho certeza do p ou m poderiam me ajudar no aguardo grata adriana baggio,raw,duvida_tamanho,disponibilidade,0.18264227838932873,0.059699200997310825
,,eu estou vendo mesmo que esta demorando mas super obrigada bom final de semana brenda,raw,agradecimento,agradecimento,0.2149937363502795,0.06018622565113929
,,bem e vc ana muito obrigada,raw,agradecimento,agradecimento,0.27194657443876297,0.06124179970306312
,,ola bom dia infelizmente essa cala a tamba c m saiu do nosso mix estamos com novos produtos e novas marcas entrando no curadobia esperamos que goste qualquer coisa sigo aquid,raw,duvida_tamanho,saudacao,0.21223412421015686,0.06133154238771671
,,mas venho com boas notacias a partir de quarta feira teremos reposia a o dela d <num> se vocaa ainda tiver interesse me avisa pois ai assim que chegarem eu venho exclusivamente te avisaar,raw,outros,disponibilidade,0.25449583024476946,0.06206071535101415
,,obrigada no aguardo que seja disponibilizado o envio,raw,agradecimento,agradecimento,0.21354561802980981,0.06278079469264189
,,precisei sair correndo por um problema com minha filha que ja esta bem mas nem consegui me despedir obrigada queridas pelo convite,raw,agradecimento,agradecimento,0.21560953007876169,0.07025090433746126
,,gostaria a camisa branca tamanho m e possivel,raw,duvida_tamanho,duvida_tamanho,0.2222920233048883,0.07269933339352394
,,obrigada eu aviso sim gostei bastante vou levar para a cliente,raw,agradecimento,agradecimento,0.2285497183895673,0.07414640101770992
,,gostaria a camisa branca tamanho m a possavel,raw,duvida_tamanho,duvida_tamanho,0.22374672697756065,0.0749667644485279
,,obrigada por ser nossa cliente,raw,agradecimento,agradecimento,0.208763662035057,0.08023630341067547
,,oii o site curadobia esta fora do ar fui visitar atraves dos link da bio e nao funcionou bjs,raw,saudacao,saudacao,0.20712982116561865,0.0813496376762938
,,oi bia sou erika dos <user> gostaria de saber como voce trabalha em relacao a promocao de produtos meus brincos sao autorais e os fabrico a <num> anos a producao e <num> nacional fabricamos desde a liga do metal ate o banho de ouro <num> k nossos brincos sao todos bordados a mao com um finissimo arame de cobre e depois banhado a ouro espero seu contato obrigada,raw,saudacao,saudacao,0.21105658452440945,0.08137134119590633
,,boa noite havera reposia a o da saia aonica preta no tamanho <num>,raw,duvida_tamanho,duvida_tamanho,0.23420073959367663,0.0836811671185361
,,nao tem mais numeracao <num>,raw,duvida_tamanho,disponibilidade,0.20075935205286977,0.0847984453727683
,,obrigada por nos acompanhar d sigo aqui para o que vocaa precisar,raw,agradecimento,agradecimento,0.2988720022899311,0.0883773193878177
,,vou amanha obrigada,raw,agradecimento,agradecimento,0.2448075752389363,0.08840032088819022
,,obrigada pelo feedback maria,raw,agradecimento,agradecimento,0.24378226828448862,0.08848858881916852
,,quanto ta essa blusa,raw,outros,preco_pagamento,0.25263214507533505,0.09362909923159665
,,tranquilo obrigada,raw,agradecimento,agradecimento,0.2458134046983064,0.0985340126073678
,,ola amanda obrigada pelo contato e pedimos desculpas pela falha ja estamos verificando o que houve para que consiga finalizar sua compra,raw,saudacao,saudacao,0.24186441888412236,0.09959046982070441
,,adorei obrigada vcs,raw,agradecimento,agradecimento,0.2360640810463423,0.10125986398413236
,,oi claudia que mensagem boa ficamos felizes de voce gostar dos nossos produtos vou confirmar sua compra e te aviso,raw,saudacao,saudacao,0.2640765753881962,0.10181918948114899
,,ola boa tarde o <num> e equivalente ao p <num> m e <num> g,raw,duvida_tamanho,prazo_entrega,0.24667630822729,0.1051190503643763
,,ola por favor algum retorno,raw,saudacao,saudacao,0.29655042506742696,0.10598052583155645
,,gosto da calca assim mais curta visto entre <num> <num> quadril <num>,raw,duvida_tamanho,disponibilidade,0.22054979192174895,0.10601958218034925
,,oi maria tudo bem bom dia nosso evento e exclusivo para nossas clientes conhecerem o mix de perto e ocorre duas vezes ao ano o proximo sera em novembro te esperamos,raw,saudacao,saudacao,0.23988382880490708,0.11335477918626366
,,bom dia sou a gianina marques mineira mae e autora de joias artesanais gostaria de deixar meu insta para vcs conhecerem minhas joias feita com carinho e totalmente exclusiva aguardo o retorno de vcs q tem tanto conhecimento na area desde ja obrigada <user>,raw,disponibilidade,disponibilidade,0.25418160946356033,0.11357707404873432
,,ta otimo obrigada,raw,agradecimento,agradecimento,0.2738284647424722,0.11463323900624126
,,oi pri estao entrando muitas marcas incriveis novas no curadobia porem a oysho nao e uma delas,raw,saudacao,saudacao,0.23677834911600806,0.11677846794732684
,,ola tudo bem e com vcs vi que vcs enviaram um e mail para na <num> s vou responder vcs por la ok um beijo e muito obrigada pelo contato < <num>,raw,saudacao,saudacao,0.24651605885408007,0.11961307405270807
,,ola gente bom dia acabei de ver o post da bia sobre camisas somos uma pequena alfaiataria e camisaria e o core da nossa criacao gostaria muito de apresentar nosso produto pra voces se voces acharem conveniente por favor indiquem a melhor forma de contato abraco stella,raw,saudacao,saudacao,0.2569625316028698,0.12394768293453454
,,oi sandra tudo bem passando aqui para te avisar que o jeans preto que voce se interessou no nosso reels um tempinho atras esta disponivel,raw,disponibilidade,disponibilidade,0.31564861006978157,0.12429444093462719
,,ola que bom que vocaa se interessou por na <num> s muito bom receber tua mensagem joana infelizmente essa cala a na o esta no curadobia e a c acervo pessoal da bia mesmod esse video tem a finalidade de apresentar as nossas camisas d esperamos que goste,raw,disponibilidade,disponibilidade,0.2993137222775678,0.12687947020663207
,,experimentei essa jaqueta maravilhosa,raw,agradecimento,agradecimento,0.27124943021522757,0.12688838099896244
,,oie em breve trarei uma curadobia de bolsas por aqui tmb,raw,saudacao,saudacao,0.2883397372506866,0.1292015130807755
,,a nossa calca diferentex esta saindo por r <num> <num>,raw,outros,disponibilidade,0.2580345348352839,0.13205318129693586
,,legal obrigada,raw,agradecimento,agradecimento,0.29475364169757007,0.13413435211523747
,,amoooo suas rasteiras nao sao da sua lj mas poderia indicar aonde tem aquela custo beneficio,raw,disponibilidade,disponibilidade,0.2982544097826932,0.1341955259312578
,,ola eu encontro as medidas no site,raw,duvida_tamanho,saudacao,0.2850309417448696,0.1359996083051071
,,mas venho com boas noticias a partir de quarta feira teremos reposicao dela se voce ainda tiver interesse me avisa pois ai assim que chegarem eu venho exclusivamente te avisaar,raw,disponibilidade,disponibilidade,0.3130099457398275,0.13626142033790872
,,ola bom dia denize tudo bem estamos repondo o estoque da nossa calca quentinha e por isso ela esta temporariamente indisponivel no nosso site assim que ela retornar te avisamos estamos a disposicao para qualquer duvida obrigada por ter entrado em contato conosco,raw,disponibilidade,disponibilidade,0.3495405324276823,0.1433783641416526
,,oi ana a marcia fonseca esta em contato com vc ne vamos conversar sim a fernanda tem mto interesse,raw,disponibilidade,disponibilidade,0.3083749305870104,0.1437890500602465
,,bia td bom na o estou conseguindo finalizar a compra da aregata podrinhaa coloquei os dados do carta o e no campo cvv eu ponho os naomeros mas o sistema ignora que eu coloquei tentei va rias vezes acho que esta com problemaa,raw,outros,preco_pagamento,0.32700698304583997,0.14530125005632338
,,muito obrigada legal que sou do mesmo tamanho que ela,raw,duvida_tamanho,agradecimento,0.27170395642306583,0.14827991201201124
,,obrigada pelo interesse d aguardamos vocaas,raw,agradecimento,agradecimento,0.29180236126555165,0.1491598091789735
,,oie bom dia tudo bem obrigada pela sua mensagem entramos em contato com a marca d aura que produz a saia e eles nos informaram que em <num> dias ira o receber novos estoques da nossa saia anica,raw,saudacao,saudacao,0.2765371911557187,0.1493953633032932
,,obrigada pelo prestagio d d,raw,agradecimento,agradecimento,0.2920484968579059,0.1536753604124055
,,ola tudo bem meu nome e leonardo trabalho na importadora <user> <user> vi o instagram da marca e voces tem o perfil lulitex muito sofisticacao e bom gosto trabalhamos com pronta entrega e importacao de tecidos exclusivos de acordo com a demanda do cliente nosso showroom tem um acervo enorme sera um prazer recebe los em uma visita poderia me passar o contato do estilo ou compras desde ja agradeco a atencao att leonardo jose e mail leonardo <user> com br pabx <num> <num> <num> <num> whatsapp <num> <num> <num> <num> www lulitex com br,raw,prazo_entrega,prazo_entrega,0.30006694508462933,0.1565886500159244
,,ola como vai muito prazer meu nome a c ana e trabalho aqui no curadobia na o sei se recordam pora c m conversamos no primeiro semestre do ano passado <num> sobre esse projeto da bia paes de barros desde la evoluamos bastante e estamos concretizados como um marketplace em potencial crescimento queremos compartilhar com vocaas nosso site para darem uma olhada curadobia com br ainda temos a toruss em foco o que acham de retomarmos contato aguardo vocaas,raw,duvida_tamanho,saudacao,0.27451613374655626,0.15791018217155428
,,elaine para o tamanho <num> na <num> s indicamos o tamanho <num> da saia,raw,duvida_tamanho,duvida_tamanho,0.26765961402672317,0.15853642840835172
,,ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a marca de vocaas pode se conectar com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,raw,saudacao,saudacao,0.28913044718721964,0.1632624834506046
,,nao reconheceu no whats esse numero,raw,onde_comprar,onde_comprar,0.3154857493502529,0.16414334352631044
,,obrigada ata c la,raw,agradecimento,agradecimento,0.30533949599871424,0.16575770997662131
,,bom dia pamela tudo bem revisamos aqui o nosso sistema e fizemos testes e tudo parece funcionar bem esperamos que voce tenha uma boa experiencia agora o que aconselhamos tambem e entrar no site pelo google chrome caso voce ainda nao tenha acessado por la vou te encaminhar os links dos produtos que voce nos encaminhou <url> <url> <url> <url> <url>,raw,saudacao,saudacao,0.3015462213891861,0.16645155486988256
,,tem sim a cala a,raw,disponibilidade,disponibilidade,0.29492056544521494,0.1666706151870584
,,ola bom dia me chamo anelisa e gostaria de confirmar se meu pedido foi realizado nao sei se esse e o canal mais adequado para essa solicitacao mas como nao achei no site um campo para falar com voces decidi vir aqui fiz essa compra ontem pelo site e logo depois de finalizar apareceu uma mensagem dizendo que o pagamento nao estava confirmado no entanto no site diz que o pagamento foi efetuado e nao recebi nenhuma mensagem do banco dizendo que o pagamento foi negado alem disso tambem nao recebi um e mail com os dados do pedido muito obrigada desde ja,raw,saudacao,saudacao,0.27978583992903167,0.16987571243952573
,,obrigada por nos acompanhar sigo aqui para o que voce precisar,raw,agradecimento,agradecimento,0.31343751982815954,0.17070596477642483
,,boa tarde comprei a blusa pah mas na o consigo deixa la parecida como da fotoa acho que estou usando de forma erradaa tem alguma tutorial de como vesti la rs,raw,disponibilidade,disponibilidade,0.3051277358353314,0.1712948634418677
,,obrigada ate la,raw,agradecimento,agradecimento,0.30167060078859737,0.17175666343162407
,,bom dia mariella td bem que tamanho voce costuma usar de parte de cima camisas em especial,raw,duvida_tamanho,saudacao,0.28324861985639954,0.17553939785141576
,,nao tem um link de comunicacao no whatsapp,raw,disponibilidade,onde_comprar,0.45871369480138247,0.1760178582498088
,,elaine para o tamanho <num> nos indicamos o tamanho <num> da saia,raw,duvida_tamanho,duvida_tamanho,0.2831729977395679,0.176539877109389
,,entrega devolucao,raw,troca_devolucao,troca_devolucao,0.3551348262938657,0.17677609644435144
,,e tem ela preta,raw,disponibilidade,disponibilidade,0.30628015455602076,0.1882307187434193
,,estou com duvidas sobre o tamanho da saia unica visto <num> mas as medidas no quadro de tamanhos parecem grandes mas existe a informacao de que o tamanho <num> corresponde ao <num>,raw,duvida_tamanho,duvida_tamanho,0.2905181235907839,0.1907596226033237
,,tem link? como compro?,raw,disponibilidade,disponibilidade,0.31904238476628394,0.1966031044385039
,,"quero um look minimalista para trabalho, uso 40",raw,duvida_tamanho,duvida_tamanho,0.31335378230065597,0.1993311733916932
,,"quero um look minimalista para trabalho, uso 36",raw,duvida_tamanho,duvida_tamanho,0.31335378230065597,0.1993311733916932
,,"quero um look minimalista para trabalho, uso G",raw,duvida_tamanho,duvida_tamanho,0.31335378230065597,0.1993311733916932
,,eu amei a que tem a ponta duvida tem que ter tornozelo fino obrigada,raw,disponibilidade,disponibilidade,0.3032400505042656,0.19962876075088826
,,com relacao a previsao de entrega por conta dessa questao na plataforma as marcas tambem nao receberam a notificacao do pedido e por isso ira acabar atrasando um pouco a sua compra mas nos tambem ja entramos em contato com a stella bastos sobre a sua compra e logo mais ela estara com voce desculpa pelo ocorrido qualquer coisa nos avise obrigada por ser nossa cliente equipe curadobia,raw,prazo_entrega,prazo_entrega,0.32491966678280576,0.20753720762379593
,,"quero um look minimalista para trabalho, uso PP",raw,duvida_tamanho,duvida_tamanho,0.329072692179313,0.22563791312282377
,,inclusive muito obrigada pela solicitaa a o pois em funa a o dela estamos criando esse maas um destaque aqui no insta trazendo e salvando vadeos mostrando essa a c mais outras pea as que podem gerar daovidas,raw,onde_comprar,onde_comprar,0.34002916399543176,0.2273252804832257
,,"quero um look minimalista para trabalho, uso GG",raw,duvida_tamanho,duvida_tamanho,0.32730923092441694,0.2298238761848226
,,na o tem mais numeraa a o <num>,raw,disponibilidade,disponibilidade,0.33184031504430067,0.23306946687811364
,,essa gladiadora qual o numero tem <num>,raw,disponibilidade,disponibilidade,0.3564057316113222,0.23720845234716104
,,tem sim a calca,raw,disponibilidade,disponibilidade,0.41123417915568206,0.24528949270549114
,,boa tarde milene td bem e vc esse macacao nesse tom infelizmente nao tera reposicao mas lancamos ontem o mesmo modelo em preto,raw,disponibilidade,disponibilidade,0.3790396379665482,0.25096824562045744
,,"quero um look casual para trabalho, uso 40",raw,duvida_tamanho,duvida_tamanho,0.36451378930660977,0.25611443792685795
,,"quero um look casual para trabalho, uso 36",raw,duvida_tamanho,duvida_tamanho,0.36451378930660977,0.25611443792685795
,,"quero um look casual para trabalho, uso 42",raw,duvida_tamanho,duvida_tamanho,0.36451378930660977,0.25611443792685795
,,"quero um look casual para trabalho, uso 44",raw,duvida_tamanho,duvida_tamanho,0.36451378930660977,0.25611443792685795
,,"quero um look casual para trabalho, uso P",raw,duvida_tamanho,duvida_tamanho,0.36451378930660977,0.25611443792685795
,,"quero um look casual para trabalho, uso M",raw,duvida_tamanho,duvida_tamanho,0.36451378930660977,0.25611443792685795
,,estou tentando contato para devolua a o de mercadoria e ningua c m me atende nem por whatsapp e nem e mail comprei um vestido que quero devolver como devo proceder cristina hees <num> <num>,raw,duvida_tamanho,troca_devolucao,0.352975753711846,0.2575867734834734
,,ola anna bom dia seu produto vou enviado dia <num> <num> vocaa consegue acompanhar tudo pelo codigo de rastreio abaixo,raw,prazo_entrega,prazo_entrega,0.3688406710831813,0.2576077948012139
,,boa tarde fabiana como vai passando para avisar que as blusas acabaram de ser repostas no site estoque,raw,disponibilidade,disponibilidade,0.3710259373316035,0.26139043029593134
,,ola meninas seguem meus contatos <num> <num> <num> <num> daniela masson <user> com muito bom falar com vcs ontem obrigada falamos na sequaancia por whatsapp d,raw,onde_comprar,onde_comprar,0.3794119889193371,0.27056054822384346
,,"quero um look casual para trabalho, uso PP",raw,duvida_tamanho,duvida_tamanho,0.3723768502179022,0.2767152586965116
,,oi adriana isso ainda nao esta disponivel pois ele e um modelo exclusivo de sao paulo fashion week inclusive fomos semana passada prestigiar a marca reptilia nossa previsao e que esteja disponivel na proxima semana,raw,disponibilidade,disponibilidade,0.3866684621398711,0.27753630461438705
,,"quero um look casual para trabalho, uso GG",raw,duvida_tamanho,duvida_tamanho,0.37054580262923764,0.2787627561521375
,,algua c m poderia entrar em contato comigo por e mail ou whatsapp o site de vcs parece que esta com problemas na o funciona direito na o,raw,duvida_tamanho,onde_comprar,0.38346066495802184,0.28049390952070047
,,ele foi postando dia <num> com o ca <num> digo de rastreio aa <num> br,raw,prazo_entrega,prazo_entrega,0.3878972117974508,0.28603681610790854
,,bia td bom nao estou conseguindo finalizar a compra da regata podrinha coloquei os dados do cartao e no campo cvv eu ponho os numeros mas o sistema ignora que eu coloquei tentei varias vezes acho que esta com problema,raw,preco_pagamento,preco_pagamento,0.4097654202199268,0.28655950251141526
,,boa tarde pessoal tudo bem estava namorando um macacao verde no site da marca d aura porem nao localizei mais saiu de colecao nao tera reposicao aguardo obrigada milene,raw,disponibilidade,disponibilidade,0.4104162301708217,0.2870986255160406
,,bia voce acaba comigo com tantas coisas lindas do curadobia queria muito que tivesse frete internacional canada eu fico aqui babando,raw,prazo_entrega,prazo_entrega,0.4083364449088516,0.2916746840272237
,,faz em 3x sem juros?,raw,preco_pagamento,preco_pagamento,0.42613803828502816,0.29417737209338657
,,oi quanto custa a blusa modernosa tem gg,raw,preco_pagamento,preco_pagamento,0.4036305737465873,0.29818545855465456
,,ola boa tarde infelizmente na o enviamos para fora do pais mas aceitamos cartaues internacionais com entrega em todo o brasil d,raw,prazo_entrega,prazo_entrega,0.41745719022391986,0.30181431936630404
