ts,autor,texto,origem,label_regra,pred_label,pred_prob
2024-09-22 16:50:00.000,vansouza_1536417384419543,"boa tarde! comprei a blusa pah , mas não consigo deixá-la parecida como da foto… acho que estou usando de forma errada… tem alguma tutorial de como vesti-la ? rs",instagram_csv,erro_plataforma,erro_plataforma,0.8130457690082299
2024-09-22 19:27:00.000,juliahauck_1530657911661886,gostaria de saber qual a altura e medidas da bia pra entender melhor o tamanho de referência.,instagram_csv,duvida_tamanho,duvida_tamanho,0.6045686347667728
2024-09-29 10:35:00.000,jussaraleprevost_17970888785788437,qual tamanho?,instagram_csv,duvida_tamanho,duvida_tamanho,0.8597452465239236
2024-09-29 23:21:00.000,glaussikoutroularis_1473048937420859,"ok, muito obrigada 😊",instagram_csv,agradecimento,agradecimento,0.6333379280473017
2024-10-02 08:57:00.000,karynacarvalhoaires_1535575451171487,"fui olhar para comprar o tamanho 1 dessa calça, porém a largura da cintura e do quadril eh a mesma - 98",instagram_csv,duvida_tamanho,duvida_tamanho,0.5641624041855725
2024-10-03 20:35:00.000,karynacarvalhoaires_1535575451171487,vcs tem desconto para primeira compra?,instagram_csv,preco_pagamento,preco_pagamento,0.8166237463829633
2024-10-11 17:15:00.000,amandaoliveira_1472616584131311,ola! estou tentando finalizar uma compra mas aparece o seguinte erro,instagram_csv,erro_plataforma,erro_plataforma,0.7908766455143174
2024-10-21 14:28:00.000,robertaalarcon_1503842897676214,já vi e amei!! esperando a virada do cartao pra perder os juízo!,instagram_csv,preco_pagamento,preco_pagamento,0.5748119050722106
2024-10-23 20:22:00.000,vansouza_1536417384419543,não consigo deixá-la deste jeito,instagram_csv,erro_plataforma,erro_plataforma,0.8204319393456305
2024-10-28 14:33:00.000,adrianaleitecarvalho_1482715956452409,ola!,instagram_csv,saudacao,saudacao,0.5767088667761333
2024-10-28 14:33:00.000,adrianaleitecarvalho_1482715956452409,fiz uma compra de um casaco com vcs e não vestiu bem. gostaria de trocar por uma calça fresquinha tamanho m.,instagram_csv,troca_devolucao,troca_devolucao,0.6729244754586416
2024-10-28 14:35:00.000,adrianaleitecarvalho_1482715956452409,muito obrigada!,instagram_csv,agradecimento,agradecimento,0.634944850898059
2024-10-29 14:10:00.000,adrianaleitecarvalho_1482715956452409,ola!,instagram_csv,saudacao,saudacao,0.5767088667761333
2024-10-29 14:10:00.000,adrianaleitecarvalho_1482715956452409,este é meu whatsapp…,instagram_csv,onde_comprar,onde_comprar,0.5914957291838076
2024-11-11 13:19:00.000,sheilacourte_1562904038438275,obrigada pelo retorno,instagram_csv,agradecimento,agradecimento,0.7303459763277294
2024-11-11 13:44:00.000,cristinaheesbarroso_1426122582109112,estou tentando contato para devolução de mercadoria e ninguém me atende! nem por whatsapp e nem e-mail. comprei um vestido que quero devolver. como devo proceder? cristina hees 11 970499507,instagram_csv,troca_devolucao,troca_devolucao,0.6623172097351886
2024-11-11 15:52:00.000,sheilacourte_1562904038438275,obrigada pelo retorno,instagram_csv,agradecimento,agradecimento,0.7303459763277294
2024-11-11 15:56:00.000,monti_17856762546297917,"oi bia, tudo bem? me chamo alice, sou sócia da monti, uma marca de moda que preza por estilo atemporal e peças de qualidade. estamos buscando consultoras de imagem parceiras para recomendar nossas peças aos seus clientes, e pensei que poderíamos criar algo bem legal juntas! o que acha de agendarmos um papo para te contar mais sobre a nossa história e a ideia de parceria? fico no aguardo!",instagram_csv,pedido_sugestao,pedido_sugestao,0.8511970944362333
2024-11-17 00:43:00.000,silvanabressan_1625316398861909,"olá, quanto custa a pantalona?",instagram_csv,preco_pagamento,preco_pagamento,0.6566484029327097
2024-11-26 20:42:00.000,monti_17856762546297917,obrigada pelo retorno!,instagram_csv,agradecimento,agradecimento,0.7303459763277294
2024-11-27 13:52:00.000,lulitexfashion_1484052009664942,"olá, tudo bem?! meu nome é leonardo, trabalho na importadora @lulitex_textil @lulitexfashion vi o instagram da marca e vocês tem o perfil lulitex, muito sofisticação e bom gosto. trabalhamos com pronta entrega e importação de tecidos exclusivos de acordo com a demanda do cliente. nosso showroom tem um acervo enorme. será um prazer recebe-los em uma visita. poderia me passar o contato do estilo ou compras? desde já agradeço a atenção. att, leonardo josé e-mail: leonardo@lulitex.com.br pabx: +55 11 2105 1541 whatsapp: 11 9.9600-2547 www.lulitex.com.br",instagram_csv,prazo_entrega,prazo_entrega,0.718455338400542
2024-12-01 10:15:00.000,adrianabaggio_1548234183236785,"olá vcs tem uma tabela de medidas para essa calça , amei e gostaria de escolher o tamanho certo visto 40 e tenho 1.05 de quadril , então não tenho certeza do p ou m poderiam me ajudar ? no aguardo grata adriana baggio",instagram_csv,duvida_tamanho,duvida_tamanho,0.6697647648192142
2024-12-01 10:55:00.000,adrianabaggio_1548234183236785,"certo, obrigada !!! o prazo de entrega são 19 dias mesmo ?",instagram_csv,prazo_entrega,prazo_entrega,0.7481770878427162
2024-12-30 11:23:00.000,somimimi_1616993523032137,"oi pessoal! tudo bem? acredito que essa calça tenha esgotado, certo? vai ter reposição dela? aguardo retorno! obrigada, milene",instagram_csv,disponibilidade,disponibilidade,0.5882779763809758
2025-01-15 10:24:00.000,somimimi_1616993523032137,porém na dúvida do melhor tamanho,instagram_csv,duvida_tamanho,duvida_tamanho,0.5822515982062697
2025-01-15 15:35:00.000,somimimi_1616993523032137,"posso trocar, caso eu experimente e prefira uma maior?",instagram_csv,troca_devolucao,troca_devolucao,0.7261568037767813
2025-01-15 21:33:00.000,patriciademellofranco_1511585526896738,eu amo todos os seus looks! combina 100% com o meu estilo! queria ter todas as peças para mim! pena que moro do outro lado do mundo.,instagram_csv,pedido_sugestao,pedido_sugestao,0.8610503711204741
2025-01-21 22:28:00.000,karynacarvalhoaires_1535575451171487,a regata chiquetosa vai voltar pro estoque?,instagram_csv,disponibilidade,disponibilidade,0.5935586405457931
2025-01-22 13:53:00.000,karynacarvalhoaires_1535575451171487,volta pro estoque?,instagram_csv,disponibilidade,disponibilidade,0.6812635306568767
2025-01-22 19:29:00.000,cristianerochalouresbrenner_1618482332882324,ok! obrigada. vi que foi lançado no meu cartão de crédito.,instagram_csv,preco_pagamento,preco_pagamento,0.6308864994251913
2025-01-23 10:19:00.000,karynacarvalhoaires_1535575451171487,volta pro estoque?,instagram_csv,disponibilidade,disponibilidade,0.6812635306568767
2025-01-23 16:33:00.000,cristianerochalouresbrenner_1618482332882324,olá!! obrigada. qual a previsão de entrega?,instagram_csv,prazo_entrega,prazo_entrega,0.7431284751768433
2025-01-24 12:00:00.000,cristianerochalouresbrenner_1618482332882324,ok!! entendi. obrigada pelo retorno. um abraço,instagram_csv,agradecimento,agradecimento,0.5838986945392084
2025-02-14 14:41:00.000,fatimamodenese_1335639497889990,como proceder p troca?,instagram_csv,troca_devolucao,troca_devolucao,0.7602092864060443
2025-02-19 12:26:00.000,analepsch_1529949501731576,"olá meninas, tudo bem? comprei a saia preta da d aura em outubro, precisei trocar (foram rapidíssimos), mas só hoje eu soube que não levaram a sacola com a peça a ser trocada (ficou este tempo todo na minha portaria). como faço?",instagram_csv,troca_devolucao,troca_devolucao,0.6841642905075925
2025-02-21 10:07:00.000,maiazequi_1620252699369355,olá tudo bem ana e vc? que bacana… vou passar o whatsapp da maiá pode falar com ela por gentileza! 11-983268095,instagram_csv,onde_comprar,onde_comprar,0.5609077200970067
2025-03-05 21:23:00.000,elainelustosamadalozzo_1594009335323357,"estou com duvidas sobre o tamanho da saia unica, visto 42 , mas as medidas no quadro de tamanhos parecem grandes, mas existe a informação de que o tamanho 1 corresponde ao 36….",instagram_csv,duvida_tamanho,duvida_tamanho,0.6094546107961841
2025-03-09 23:21:00.000,laiscardosoperetto_1642377720491593,"bia, td bom? não estou conseguindo finalizar a compra da ""regata podrinha"". coloquei os dados do cartão e no campo cvv eu ponho os números mas o sistema ignora que eu coloquei. tentei várias vezes, acho que está com problema…",instagram_csv,preco_pagamento,preco_pagamento,0.6028790742267199
2025-03-12 15:39:00.000,somimimi_1616993523032137,vai ter reposição dessa calça?,instagram_csv,disponibilidade,disponibilidade,0.6187044134634561
2025-03-13 19:28:00.000,marialuizasouzapintosoeiro_1553485026047136,qual o preço?,instagram_csv,preco_pagamento,preco_pagamento,0.7492783725440822
2025-03-14 15:25:00.000,instagramuser_17992348478788437,"olá, sou o gerente de vendas da pg game platform. quero falar com você sobre parcerias. nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de curaçao em outubro. você pode se juntar a nós e lhe daremos altas comissões. entre em contato comigo pelo whatsapp: +13434802605",instagram_csv,onde_comprar,onde_comprar,0.5607526337353185
2025-03-21 14:38:00.000,coracora_1611175816951674,"ola pessoal ! tudo bem?! sou a lalá cunha (@laisfcunha) e vim contar um pouco sobre o @coracora_studio estamos em sp e fazemos fotografia, vídeos em formato reels, direção de arte e styling para marcas, de acordo com a sua necessidade. fazemos trabalhos exclusivos para as marcas e, em breve (final de março) também faremos o nosso próximo shooting collab, uma diária criada para incluir várias marcas que têm produtos a serem fotografados, necessitam de um material de qualidade, mas que não querem ter um alto valor de investimento nisso. o proximo collab será em uma locação linda e as modelos foram escolhidas à dedo, e acho que combina muito com a marca de voces. abaixo mando mais infos. vamos conversar sobre essas possibilidades? fico aqui a disposição abraços, lalá 11 972686892",instagram_csv,preco_pagamento,preco_pagamento,0.5612404184608704
2025-03-24 08:07:00.000,renatamastrobuonoscaramuzza_1658613395535944,"olá!! bom dia!! sou muito fã da bia, mas nunca comprei no curadoria. uma dúvida: como faço para escolher um tamanho com mais segurança? tem uma tabela de medidas para servir de referência? obrigada",instagram_csv,duvida_tamanho,duvida_tamanho,0.5637586552703747
2025-03-27 17:51:00.000,bahia_1665583491503875,preço?,instagram_csv,preco_pagamento,preco_pagamento,0.7492783725440822
2025-03-30 18:19:00.000,lerparasermelhor_1752937509439991,gosto muito dos looks mas percebo que ha muito jogo c volumes,instagram_csv,pedido_sugestao,pedido_sugestao,0.8487599398011578
2025-03-31 11:52:00.000,thaisduqueestrada_1681913196536395,"perfeito, ana. obrigada pelo retorno. 😊",instagram_csv,agradecimento,agradecimento,0.680687269757596
2025-04-01 14:27:00.000,liviafogaca_1578166493585832,"olá!! tudo bem? estou apaixonada por essa jaqueta bacanuda da foto. o preço de 546, pula pra setecentos e tanto na hora de comprar. é isso mesmo? entra um valor de comissão na hora da compra?",instagram_csv,preco_pagamento,preco_pagamento,0.6191937372397173
2025-04-07 13:54:00.000,karenpentecost_1630992461636325,"bia, você acaba comigo com tantas coisas lindas do curadobia!!! queria muito que tivesse frete internacional ( canadá) eu fico aqui babando!!!! 😍",instagram_csv,prazo_entrega,prazo_entrega,0.7409678296108185
2025-04-07 14:36:00.000,karenpentecost_1630992461636325,"oi ana, obrigada pela resposta! bom, eu vou continuar na torcida pra esse frete internacional se materializar um dia desses pq a gente quer comprar essas coisas lindas e usar logo, né? … infelizmente com o preço do dólar não tenho recebido as amigas aqui tão frequentemente mas é uma boa ideia também - obrigada!!!!",instagram_csv,prazo_entrega,prazo_entrega,0.7364027788402598
2025-04-10 16:04:00.000,lucianunes_1675711197160251,"visto g, qual tamanho seria? quais cores tem? tem a calça tb?",instagram_csv,duvida_tamanho,duvida_tamanho,0.5531547733153114
2025-04-15 23:25:00.000,mariaangeladoamaralgurgelvianna_1718960822836073,olá. tentei fazer uma compra e após entrar com os dados do cartão e senha vem a seguinte tela,instagram_csv,erro_plataforma,erro_plataforma,0.7917113219060244
2025-05-05 19:12:00.000,anelisacavalcantesoares_1554428265945243,muito obrigada pelo retorno!,instagram_csv,agradecimento,agradecimento,0.6976182392960495
2025-05-06 16:38:00.000,chiconeto_17998263647788437,chico neto cd maré mar whatsapp 11965621065 http://palcomp3.com/chiconetodaparaiba/,instagram_csv,onde_comprar,onde_comprar,0.5789595915916204
2025-05-06 17:54:00.000,ooi_1676154893785804,"oi, quanto custa a blusa modernosa? tem gg ?",instagram_csv,preco_pagamento,preco_pagamento,0.6522275890019398
2025-05-07 11:11:00.000,ooi_1676154893785804,"vou querer a 46, qual é sua chave pix?",instagram_csv,preco_pagamento,preco_pagamento,0.5658718197125925
2025-05-08 13:16:00.000,17998336169788437,como eu poderia rastrear minha compra?,instagram_csv,prazo_entrega,prazo_entrega,0.7456950390208904
2025-05-10 10:05:00.000,priscillaburity_1551156166270890,"oi tudo bem? está com algum problema no site para pagar com cartão de crédito, o código cvv some",instagram_csv,preco_pagamento,preco_pagamento,0.6472157950712013
2025-05-12 12:04:00.000,tatianaleite_1698020868258668,olá algum cupom de desconto na primeira compra?,instagram_csv,preco_pagamento,preco_pagamento,0.8067707816742307
2025-05-17 09:35:00.000,marispoladorconsultoradeimagemeestilo_1674962710572265,oie!! essa calça vai ter reposição na curadoria?,instagram_csv,disponibilidade,disponibilidade,0.6066423123341794
2025-05-10 13:05:19.563,Priscilla Burity,"Oi tudo bem? Está com algum problema no site para pagar com cartão de crédito, o código cvv some",instagram_zip,preco_pagamento,preco_pagamento,0.6472157950712013
2024-09-29 13:35:12.017,Jussara Leprevost,Qual tamanho?,instagram_zip,duvida_tamanho,duvida_tamanho,0.8597452465239236
2024-09-01 17:59:31.311,Kari Kotake,Tem cupom de desconto primeira compra?,instagram_zip,preco_pagamento,preco_pagamento,0.8194454609555961
2025-03-13 22:28:35.839,Maria luiza Souza Pinto Soeiro,Qual o preço?,instagram_zip,preco_pagamento,preco_pagamento,0.7492783725440822
2024-11-17 03:43:23.534,Silvana Bressan,"Olá, quanto custa a pantalona?",instagram_zip,preco_pagamento,preco_pagamento,0.6566484029327097
2024-09-06 13:58:54.703,Dany Cavalcånti,Mto obrigada msm,instagram_zip,agradecimento,agradecimento,0.5522201546543287
2024-09-05 20:33:33.283,Dany Cavalcånti,Mto obrigada pelo retorno,instagram_zip,agradecimento,agradecimento,0.6820221752985913
2024-09-05 17:18:08.603,Dany Cavalcånti,"Sobre a troca da calça que comprei (quero trocar por um tamanho menor). Recebi um e-mail de vcs no dia 29/08/24 , respondi mas, dps disso não tive mais retorno",instagram_zip,troca_devolucao,troca_devolucao,0.7288157016059331
2024-08-28 18:13:06.586,Dany Cavalcånti,Como é o processo da troca?,instagram_zip,troca_devolucao,troca_devolucao,0.7345097358968462
2024-08-28 18:12:56.311,Dany Cavalcånti,"Mas, ficou grande😫",instagram_zip,troca_devolucao,troca_devolucao,0.6460549949739051
2024-08-28 10:07:31.939,Dany Cavalcånti,Vc consegue rastrear o meu pedido?,instagram_zip,prazo_entrega,prazo_entrega,0.7419258721042719
2024-08-08 12:28:57.166,Dany Cavalcånti,"Caso não fique com, como funciona a troca?",instagram_zip,troca_devolucao,troca_devolucao,0.7260540364700533
2024-08-07 19:29:43.035,Dany Cavalcånti,Mto obrigada msm,instagram_zip,agradecimento,agradecimento,0.5522201546543287
2024-08-06 21:12:24.437,Dany Cavalcånti,Gostaria de saber o tamanho da cintura dessa calça no tamanho M,instagram_zip,duvida_tamanho,duvida_tamanho,0.6745961664499062
2024-10-29 17:10:55.154,Adriana Leite Carvalho,Este é meu WhatsApp…,instagram_zip,onde_comprar,onde_comprar,0.5914957291838076
2024-10-29 17:10:45.929,Adriana Leite Carvalho,Ola!,instagram_zip,saudacao,saudacao,0.5767088667761333
2024-10-28 17:35:26.667,Adriana Leite Carvalho,Muito obrigada!,instagram_zip,agradecimento,agradecimento,0.634944850898059
2024-10-28 17:33:58.750,Adriana Leite Carvalho,Fiz uma compra de um casaco com vcs e não vestiu bem. Gostaria de trocar por uma calça fresquinha tamanho M.,instagram_zip,troca_devolucao,troca_devolucao,0.6729244754586416
2024-10-28 17:33:18.743,Adriana Leite Carvalho,Ola!,instagram_zip,saudacao,saudacao,0.5767088667761333
2025-03-10 02:21:00.287,Lais Cardoso Peretto,"Bia, td bom? Não estou conseguindo finalizar a compra da ""regata podrinha"". Coloquei os dados do cartão e no campo CVV eu ponho os números mas o sistema ignora que eu coloquei. Tentei várias vezes, acho que está com problema…",instagram_zip,preco_pagamento,preco_pagamento,0.6028790742267199
2024-07-19 18:17:56.395,Tiago Rodrigues,"Oii, tudo bem??",instagram_zip,saudacao,saudacao,0.5512487368180652
2024-09-22 22:27:37.022,Julia Hauck,Gostaria de saber qual a altura e medidas da Bia pra entender melhor o tamanho de referência.,instagram_zip,duvida_tamanho,duvida_tamanho,0.6045686347667728
2024-11-27 16:52:09.025,Lulitex Fashion,"Olá, tudo bem?! Meu nome é Leonardo, trabalho na importadora @Lulitex_textil @lulitexfashion Vi o instagram da marca e vocês tem o perfil Lulitex, muito sofisticação e bom gosto. Trabalhamos com pronta entrega e importação de tecidos exclusivos de acordo com a demanda do cliente. Nosso showroom tem um acervo enorme. Será um prazer recebe-los em uma visita. Poderia me passar o contato do estilo ou compras? Desde já agradeço a atenção. Att, Leonardo José E-mail: leonardo@lulitex.com.br PABX: +55 11 2105 1541 WHATSAPP: 11 9.9600-2547 www.lulitex.com.br",instagram_zip,prazo_entrega,prazo_entrega,0.718455338400542
2025-04-07 17:36:54.873,Karen Pentecost,"Oi Ana, obrigada pela resposta! Bom, eu vou continuar na torcida pra esse frete internacional se materializar um dia desses pq a gente quer comprar essas coisas lindas e usar logo, né? … infelizmente com o preço do dólar não tenho recebido as amigas aqui tão frequentemente mas é uma boa ideia também - obrigada!!!!",instagram_zip,prazo_entrega,prazo_entrega,0.7364027788402598
2025-04-07 16:54:20.862,Karen Pentecost,"Bia, você acaba comigo com tantas coisas lindas do curadobia!!! Queria muito que tivesse frete internacional ( Canadá) eu fico aqui babando!!!! 😍",instagram_zip,prazo_entrega,prazo_entrega,0.7409678296108185
2025-05-07 14:11:14.074,ᑭᗩOᒪᗩ ᗷOᑎᗴᒪᒪI,"Vou querer a 46, qual é sua chave pix?",instagram_zip,preco_pagamento,preco_pagamento,0.5658718197125925
2025-05-06 20:54:52.265,ᑭᗩOᒪᗩ ᗷOᑎᗴᒪᒪI,"Oi, quanto custa a blusa modernosa? Tem GG ?",instagram_zip,preco_pagamento,preco_pagamento,0.6522275890019398
2024-12-01 13:55:02.672,Adriana Baggio,"Certo, obrigada !!! O prazo de entrega são 19 dias mesmo ?",instagram_zip,prazo_entrega,prazo_entrega,0.7481770878427162
2024-12-01 13:15:29.647,Adriana Baggio,"Olá vcs tem uma tabela de medidas para essa calça , amei e gostaria de escolher o tamanho certo visto 40 e tenho 1.05 de quadril , então não tenho certeza do p ou m Poderiam me ajudar ? No aguardo Grata Adriana Baggio",instagram_zip,duvida_tamanho,duvida_tamanho,0.6697647648192142
2025-03-30 21:19:26.365,Lerparasermelhor,Gosto muito dos looks mas percebo que ha muito jogo c volumes,instagram_zip,pedido_sugestao,pedido_sugestao,0.8487599398011578
2025-04-01 17:27:26.115,Livia Fogaça,"Olá!! Tudo bem? Estou APAIXONADA por essa jaqueta bacanuda da foto. O preço de 546, pula pra setecentos e tanto na hora de comprar. É isso mesmo? Entra um valor de comissão na hora da compra?",instagram_zip,preco_pagamento,preco_pagamento,0.6191937372397173
2024-09-04 20:55:42.050,Juliana Cardoso,Muito obrigada,instagram_zip,agradecimento,agradecimento,0.634944850898059
2025-02-21 13:07:56.910,Maia Zequi,Olá tudo bem Ana e vc? Que bacana… Vou passar o WhatsApp da Maiá pode falar com ela por gentileza! 11-983268095,instagram_zip,onde_comprar,onde_comprar,0.5609077200970067
2025-03-21 17:38:28.907,Cora Cora,"Ola pessoal ! Tudo bem?! Sou a Lalá Cunha (@laisfcunha) e vim contar um pouco sobre o @coracora_studio Estamos em SP e fazemos fotografia, vídeos em formato reels, direção de arte e styling para marcas, de acordo com a sua necessidade. Fazemos trabalhos exclusivos para as marcas e, em breve (final de março) também faremos o nosso próximo SHOOTING COLLAB, uma diária criada para incluir várias marcas que têm produtos a serem fotografados, necessitam de um material de qualidade, mas que não querem ter um alto valor de investimento nisso. O proximo collab será em uma locação linda e as modelos foram escolhidas à dedo, e acho que combina muito com a marca de voces. Abaixo mando mais infos. Vamos conversar sobre essas possibilidades? Fico aqui a disposição Abraços, Lalá 11 972686892",instagram_zip,preco_pagamento,preco_pagamento,0.5612404184608704
2025-03-27 20:51:15.443,Bahia,Preço?,instagram_zip,preco_pagamento,preco_pagamento,0.7492783725440822
2025-01-23 13:19:23.908,Karyna Carvalho Aires,Volta pro estoque?,instagram_zip,disponibilidade,disponibilidade,0.6812635306568767
2025-01-22 16:53:01.613,Karyna Carvalho Aires,Volta pro estoque?,instagram_zip,disponibilidade,disponibilidade,0.6812635306568767
2025-01-22 01:28:23.668,Karyna Carvalho Aires,A regata chiquetosa vai voltar pro estoque?,instagram_zip,disponibilidade,disponibilidade,0.5935586405457931
2024-10-03 23:35:39.390,Karyna Carvalho Aires,Vcs tem desconto para primeira compra?,instagram_zip,preco_pagamento,preco_pagamento,0.8166237463829633
2024-10-02 11:57:04.828,Karyna Carvalho Aires,"Fui olhar para comprar o tamanho 1 dessa calça, porém a largura da cintura e do quadril eh a mesma - 98",instagram_zip,duvida_tamanho,duvida_tamanho,0.5641624041855725
2024-09-13 13:39:04.147,Evelyn Canalli,Obrigada pelo retorno,instagram_zip,agradecimento,agradecimento,0.7303459763277294
2025-05-12 15:04:40.139,Tatiana Leite,Olá Algum cupom de desconto na primeira compra?,instagram_zip,preco_pagamento,preco_pagamento,0.8067707816742307
2025-05-05 22:12:44.549,Anelisa Cavalcante Soares,Muito obrigada pelo retorno!,instagram_zip,agradecimento,agradecimento,0.6976182392960495
2024-10-21 17:28:00.309,Roberta Alarcon,Já vi e amei!! Esperando a virada do cartao pra perder os juízo!,instagram_zip,preco_pagamento,preco_pagamento,0.5748119050722106
2025-02-14 17:41:33.810,Fátima Modenese,Como proceder p troca?,instagram_zip,troca_devolucao,troca_devolucao,0.7602092864060443
2025-03-12 18:39:19.171,so.mimimi,Vai ter reposição dessa calça?,instagram_zip,disponibilidade,disponibilidade,0.6187044134634561
2025-01-15 18:35:53.200,so.mimimi,"Posso trocar, caso eu experimente e prefira uma maior?",instagram_zip,troca_devolucao,troca_devolucao,0.7261568037767813
2025-01-15 13:24:14.291,so.mimimi,Porém na dúvida do melhor tamanho,instagram_zip,duvida_tamanho,duvida_tamanho,0.5822515982062697
2024-12-30 14:23:43.164,so.mimimi,"Oi pessoal! Tudo bem? Acredito que essa calça tenha esgotado, certo? Vai ter reposição dela? Aguardo retorno! Obrigada, Milene",instagram_zip,disponibilidade,disponibilidade,0.5882779763809758
2024-10-11 20:15:43.238,Amanda Oliveira,Ola! Estou tentando finalizar uma compra mas aparece o seguinte erro,instagram_zip,erro_plataforma,erro_plataforma,0.7908766455143174
2024-09-05 19:36:04.631,Amanda Oliveira,Olá! Por favor vcs tem desconto para a primeira compra? Obrigada!,instagram_zip,preco_pagamento,preco_pagamento,0.7790201501269369
2024-09-30 02:21:09.418,Glaussi Koutroularis,"Ok, muito obrigada 😊",instagram_zip,agradecimento,agradecimento,0.6333379280473017
2025-05-06 19:38:25.138,CHICO NETO,Chico Neto CD Maré Mar WhatsApp 11965621065 http://palcomp3.com/chiconetodaparaiba/,instagram_zip,onde_comprar,onde_comprar,0.5789595915916204
2025-03-31 14:52:52.801,ThaisDuqueEstrada,"Perfeito, Ana. Obrigada pelo retorno. 😊",instagram_zip,agradecimento,agradecimento,0.680687269757596
2025-04-16 02:25:25.979,Maria Ângela Do Amaral Gurgel Vianna,Olá. Tentei fazer uma compra e após entrar com os dados do cartão e senha vem a seguinte tela,instagram_zip,erro_plataforma,erro_plataforma,0.7917113219060244
2025-04-10 19:04:29.305,Lúcia Nunes,"Visto G, qual tamanho seria? Quais cores tem? Tem a calça tb?",instagram_zip,duvida_tamanho,duvida_tamanho,0.5531547733153114
2025-03-14 18:25:30.438,Instagram User,"Olá, sou o gerente de vendas da PG Game Platform. Quero falar com você sobre parcerias. Nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de Curaçao em outubro. Você pode se juntar a nós e lhe daremos altas comissões. Entre em contato comigo pelo WhatsApp: +13434802605",instagram_zip,onde_comprar,onde_comprar,0.5607526337353185
2024-08-04 16:04:42.607,Mari Fleury,Acabei de comprar um conjunto. Se não servir posso trocar? Pelo seu cep deve ser perto da minha casa. O meu 04531-020,instagram_zip,troca_devolucao,troca_devolucao,0.690343012632582
2025-01-24 15:00:43.177,Cristiane Rocha Loures Brenner,Ok!! Entendi. Obrigada pelo retorno. Um abraço,instagram_zip,agradecimento,agradecimento,0.5838986945392084
2025-01-23 19:33:26.357,Cristiane Rocha Loures Brenner,Olá!! Obrigada. Qual a previsão de entrega?,instagram_zip,prazo_entrega,prazo_entrega,0.7431284751768433
